subj_id,model,promptstyle,symb_num,prob_type,prob_ind,correct_answer,response,correct,total
350613,350613,02,num,c2_set_union_permuted,45,[3],3 9],0,1
350613,350613,02,num,c2_set_union_permuted,46,[9],1 4 9],0,1
350613,350613,02,num,c2_set_union_permuted,47,[4],4 7],0,1
350613,350613,02,num,c2_set_union_permuted,48,[8],18 8],0,1
350613,350613,02,num,c2_set_union_permuted,49,[4],4],1,1
350613,350613,02,num,c2_set_union_permuted,50,[4],4],1,1
350613,350613,02,num,c2_set_union_permuted,51,[3],3],1,1
350613,350613,02,num,c2_set_union_permuted,52,[4],4 1],0,1
350613,350613,02,num,c2_set_union_permuted,53,[6],6],1,1
350613,350613,02,num,c2_set_union_permuted,54,[0],0 6],0,1
350613,350613,02,num,c2_set_union_permuted,55,[7],7 2],0,1
350613,350613,02,num,c2_set_union_permuted,56,[4],4],1,1
350613,350613,02,num,c2_set_union_permuted,57,[7],7 9],0,1
350613,350613,02,num,c2_set_union_permuted,58,[2],2 1],0,1
350613,350613,02,num,c2_set_union_permuted,59,[3],0 3],0,1
350613,350613,02,num,c2_set_union_permuted,60,[7],2 0],0,1
350613,350613,02,num,c2_set_union_permuted,61,[0],0 2 0],0,1
350613,350613,02,num,c2_set_union_permuted,62,[2],2],1,1
350613,350613,02,num,c2_set_union_permuted,63,[7],7],1,1
350613,350613,02,num,c2_set_union_permuted,64,[2],7 2 0 4],0,1
350613,350613,02,num,c2_set_union_permuted,65,[3],3 2 0 1] [1,0,1
350613,350613,02,num,c2_set_union_permuted,66,[1],1 3],0,1
350613,350613,02,num,c2_set_union_permuted,67,[3],3],1,1
350613,350613,02,num,c2_set_union_permuted,68,[6],6 7],0,1
350613,350613,02,num,c2_set_union_permuted,69,[0],0 3 1 9],0,1
350613,350613,02,num,c2_set_union_permuted,70,[3],3],1,1
350613,350613,02,num,c2_set_union_permuted,71,[6],6],1,1
350613,350613,02,num,c2_set_union_permuted,72,[2],2 5],0,1
350613,350613,02,num,c2_set_union_permuted,73,[7],1 7 5],0,1
350613,350613,02,num,c2_set_union_permuted,74,[3],3 9 9 3],0,1
350613,350613,02,num,c2_set_union_permuted,75,[0],0 6],0,1
350613,350613,02,num,c2_set_union_permuted,76,[8],0 8],0,1
350613,350613,02,num,c2_set_union_permuted,77,[9],4 0],0,1
350613,350613,02,num,c2_set_union_permuted,78,[6],4 6] [6 7 ,0,1
350613,350613,02,num,c2_set_union_permuted,79,[3],3 5],0,1
350613,350613,02,num,c2_set_union_permuted,80,[1],1 6],0,1
350613,350613,02,num,c2_set_union_permuted,81,[4],4 5],0,1
350613,350613,02,num,c2_set_union_permuted,82,[3],0 3 0],0,1
350613,350613,02,num,c2_set_union_permuted,83,[7],7 4],0,1
350613,350613,02,num,c2_set_union_permuted,84,[5],5],1,1
350613,350613,02,num,c2_set_union_permuted,85,[9],9 4 6 11],0,1
350613,350613,02,num,c2_set_union_permuted,86,[8],8 1 7 2],0,1
350613,350613,02,num,c2_set_union_permuted,87,[3],2 3],0,1
350613,350613,02,num,c2_set_union_permuted,88,[8],8 9],0,1
350613,350613,02,num,c2_set_union_permuted,89,[8],8],1,1
350613,350613,02,num,c2_set_union_permuted,90,[8],7 8],0,1
350613,350613,02,num,c2_set_union_permuted,91,[8],8 7 8 6],0,1
350613,350613,02,num,c2_set_union_permuted,92,[5],5],1,1
350613,350613,02,num,c2_set_union_permuted,93,[4],4 6 2]],0,1
350613,350613,02,num,c2_set_union_permuted,94,[0],0 8],0,1
350613,350613,02,num,c2_set_union_permuted,95,[6],None,0,1
350613,350613,02,num,c2_set_union_permuted,96,[0],0],1,1
350613,350613,02,num,c2_set_union_permuted,97,[1],5 1 5],0,1
350613,350613,02,num,c2_set_union_permuted,98,[9],9],1,1
350613,350613,02,num,c2_set_union_permuted,99,[3],1 3],0,1
350613,350613,02,num,c1_set_union_permuted,0,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,1,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,2,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,3,[3],0 3],0,1
350613,350613,02,num,c1_set_union_permuted,4,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,5,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,6,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,7,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,8,[3],0],0,1
350613,350613,02,num,c1_set_union_permuted,9,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,10,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,11,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,12,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,13,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,14,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,15,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,16,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,17,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,18,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,19,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,20,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,21,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,22,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,23,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,24,[7],7],1,1
350613,350613,02,num,c1_set_union_permuted,25,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,26,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,27,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,28,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,29,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,30,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,31,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,32,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,33,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,34,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,35,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,36,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,37,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,38,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,39,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,40,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,41,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,42,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,43,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,44,[7],7],1,1
350613,350613,02,num,c1_set_union_permuted,45,[7],7],1,1
350613,350613,02,num,c1_set_union_permuted,46,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,47,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,48,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,49,[8],0 8],0,1
350613,350613,02,num,c1_set_union_permuted,50,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,51,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,52,[0],0 2],0,1
350613,350613,02,num,c1_set_union_permuted,53,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,54,[3],0],0,1
350613,350613,02,num,c1_set_union_permuted,55,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,56,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,57,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,58,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,59,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,60,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,61,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,62,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,63,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,64,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,65,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,66,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,67,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,68,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,69,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,70,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,71,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,72,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,73,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,74,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,75,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,76,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,77,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,78,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,79,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,80,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,81,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,82,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,83,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,84,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,85,[8],8],1,1
350613,350613,02,num,c1_set_union_permuted,86,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,87,[3],3],1,1
350613,350613,02,num,c1_set_union_permuted,88,[0],0],1,1
350613,350613,02,num,c1_set_union_permuted,89,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,90,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,91,[1],1],1,1
350613,350613,02,num,c1_set_union_permuted,92,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,93,[5],5],1,1
350613,350613,02,num,c1_set_union_permuted,94,[9],9],1,1
350613,350613,02,num,c1_set_union_permuted,95,[2],2],1,1
350613,350613,02,num,c1_set_union_permuted,96,[7],7],1,1
350613,350613,02,num,c1_set_union_permuted,97,[4],4],1,1
350613,350613,02,num,c1_set_union_permuted,98,[6],6],1,1
350613,350613,02,num,c1_set_union_permuted,99,[2],2],1,1
350613,350613,02,num,XOR_permuted,0,[4 0],0 4],1,1
350613,350613,02,num,XOR_permuted,1,[8 4],8 4],1,1
350613,350613,02,num,XOR_permuted,2,[1 7],7 1],1,1
350613,350613,02,num,XOR_permuted,3,[6 0],0 6],1,1
350613,350613,02,num,XOR_permuted,4,[3 6],6 3],1,1
350613,350613,02,num,XOR_permuted,5,[5 6],6 4],0,1
350613,350613,02,num,XOR_permuted,6,[3 9],7 9],0,1
350613,350613,02,num,XOR_permuted,7,[0 8],8 0],1,1
350613,350613,02,num,XOR_permuted,8,[1 4],4 3],0,1
350613,350613,02,num,XOR_permuted,9,[8 3],8 3],1,1
350613,350613,02,num,XOR_permuted,10,[9 6],6 9],1,1
350613,350613,02,num,XOR_permuted,11,[0 7],5 7],0,1
350613,350613,02,num,XOR_permuted,12,[0 9],0 9],1,1
350613,350613,02,num,XOR_permuted,13,[3 6],1 3],0,1
350613,350613,02,num,XOR_permuted,14,[1 3],1 3],1,1
350613,350613,02,num,XOR_permuted,15,[0 7],0 7],1,1
350613,350613,02,num,XOR_permuted,16,[7 8],8 7],1,1
350613,350613,02,num,XOR_permuted,17,[6 2],6 2],1,1
350613,350613,02,num,XOR_permuted,18,[7 8],7 8],1,1
350613,350613,02,num,XOR_permuted,19,[0 9],9 0],1,1
350613,350613,02,num,XOR_permuted,20,[0 2],2 1],0,1
350613,350613,02,num,XOR_permuted,21,[6 5],5 1],0,1
350613,350613,02,num,XOR_permuted,22,[0 3],3 0],1,1
350613,350613,02,num,XOR_permuted,23,[0 9],16 9],0,1
350613,350613,02,num,XOR_permuted,24,[8 0],8 0],1,1
350613,350613,02,num,XOR_permuted,25,[2 8],8 1],0,1
350613,350613,02,num,XOR_permuted,26,[3 9],9 8],0,1
350613,350613,02,num,XOR_permuted,27,[2 9],9 2],1,1
350613,350613,02,num,XOR_permuted,28,[3 7],7 0],0,1
350613,350613,02,num,XOR_permuted,29,[9 0],9 0],1,1
350613,350613,02,num,XOR_permuted,30,[2 5],2 5],1,1
350613,350613,02,num,XOR_permuted,31,[2 6],6 2],1,1
350613,350613,02,num,XOR_permuted,32,[0 2],2 0],1,1
350613,350613,02,num,XOR_permuted,33,[5 7],5 7],1,1
350613,350613,02,num,XOR_permuted,34,[3 5],3 0],0,1
350613,350613,02,num,XOR_permuted,35,[6 0],4 4],0,1
350613,350613,02,num,XOR_permuted,36,[6 0],0 6],1,1
350613,350613,02,num,XOR_permuted,37,[4 5],4 5],1,1
350613,350613,02,num,XOR_permuted,38,[8 9],8 9],1,1
350613,350613,02,num,XOR_permuted,39,[6 7],7 6],1,1
350613,350613,02,num,XOR_permuted,40,[9 3],9 3],1,1
350613,350613,02,num,XOR_permuted,41,[7 6],2 7],0,1
350613,350613,02,num,XOR_permuted,42,[8 9],8 9],1,1
350613,350613,02,num,XOR_permuted,43,[7 0],0 7],1,1
350613,350613,02,num,XOR_permuted,44,[2 1],3 4],0,1
350613,350613,02,num,XOR_permuted,45,[3 5],5 3],1,1
350613,350613,02,num,XOR_permuted,46,[2 0],8 0],0,1
350613,350613,02,num,XOR_permuted,47,[2 0],2 0],1,1
350613,350613,02,num,XOR_permuted,48,[0 1],1 0],1,1
350613,350613,02,num,XOR_permuted,49,[5 1],5 1],1,1
350613,350613,02,num,XOR_permuted,50,[6 9],None,0,1
350613,350613,02,num,XOR_permuted,51,[0 1],0 5],0,1
350613,350613,02,num,XOR_permuted,52,[9 8],8 6],0,1
350613,350613,02,num,XOR_permuted,53,[8 2],8 1],0,1
350613,350613,02,num,XOR_permuted,54,[1 0],8 8],0,1
350613,350613,02,num,XOR_permuted,55,[5 9],None,0,1
350613,350613,02,num,XOR_permuted,56,[0 6],0 6],1,1
350613,350613,02,num,XOR_permuted,57,[5 4],5 4],1,1
350613,350613,02,num,XOR_permuted,58,[7 5],7 5],1,1
350613,350613,02,num,XOR_permuted,59,[8 2],2 8],1,1
350613,350613,02,num,XOR_permuted,60,[9 2],2 9],1,1
350613,350613,02,num,XOR_permuted,61,[0 1],1 0],1,1
350613,350613,02,num,XOR_permuted,62,[0 2],1 0],0,1
350613,350613,02,num,XOR_permuted,63,[2 0],2 0],1,1
350613,350613,02,num,XOR_permuted,64,[2 3],8 7],0,1
350613,350613,02,num,XOR_permuted,65,[9 6],None,0,1
350613,350613,02,num,XOR_permuted,66,[9 4],4 9],1,1
350613,350613,02,num,XOR_permuted,67,[0 4],8 0],0,1
350613,350613,02,num,XOR_permuted,68,[9 5],None,0,1
350613,350613,02,num,XOR_permuted,69,[6 4],6 4],1,1
350613,350613,02,num,XOR_permuted,70,[5 0],5 0],1,1
350613,350613,02,num,XOR_permuted,71,[3 1],3 1],1,1
350613,350613,02,num,XOR_permuted,72,[8 1],1 8],1,1
350613,350613,02,num,XOR_permuted,73,[6 3],7 4,0,1
350613,350613,02,num,XOR_permuted,74,[0 9],0 9],1,1
350613,350613,02,num,XOR_permuted,75,[2 9],2 9],1,1
350613,350613,02,num,XOR_permuted,76,[9 6],None,0,1
350613,350613,02,num,XOR_permuted,77,[4 1],1 5],0,1
350613,350613,02,num,XOR_permuted,78,[1 4],1 4],1,1
350613,350613,02,num,XOR_permuted,79,[7 3],6 7],0,1
350613,350613,02,num,XOR_permuted,80,[8 3],3 8],1,1
350613,350613,02,num,XOR_permuted,81,[5 6],5 6],1,1
350613,350613,02,num,XOR_permuted,82,[5 7],5 7],1,1
350613,350613,02,num,XOR_permuted,83,[7 0],0 7],1,1
350613,350613,02,num,XOR_permuted,84,[6 9],5 6],0,1
350613,350613,02,num,XOR_permuted,85,[9 4],4 9],1,1
350613,350613,02,num,XOR_permuted,86,[6 2],2 5],0,1
350613,350613,02,num,XOR_permuted,87,[9 4],4 9],1,1
350613,350613,02,num,XOR_permuted,88,[3 1],3 1],1,1
350613,350613,02,num,XOR_permuted,89,[4 9],None,0,1
350613,350613,02,num,XOR_permuted,90,[1 5],5 1],1,1
350613,350613,02,num,XOR_permuted,91,[4 0],4 4],0,1
350613,350613,02,num,XOR_permuted,92,[8 4],6 8],0,1
350613,350613,02,num,XOR_permuted,93,[5 8],2 5],0,1
350613,350613,02,num,XOR_permuted,94,[3 7],7 3],1,1
350613,350613,02,num,XOR_permuted,95,[8 5],5 8],1,1
350613,350613,02,num,XOR_permuted,96,[5 9],None,0,1
350613,350613,02,num,XOR_permuted,97,[8 3],8 3],1,1
350613,350613,02,num,XOR_permuted,98,[7 5],7 5],1,1
350613,350613,02,num,XOR_permuted,99,[6 7],7 6],1,1
350613,350613,02,num,AND_permuted,0,[],2],0,1
350613,350613,02,num,AND_permuted,1,[],2],0,1
350613,350613,02,num,AND_permuted,2,[],7],0,1
350613,350613,02,num,AND_permuted,3,[],2],0,1
350613,350613,02,num,AND_permuted,4,[],9],0,1
350613,350613,02,num,AND_permuted,5,[],2],0,1
350613,350613,02,num,AND_permuted,6,[],2],0,1
350613,350613,02,num,AND_permuted,7,[],1],0,1
350613,350613,02,num,AND_permuted,8,[],3],0,1
350613,350613,02,num,AND_permuted,9,[],0],0,1
350613,350613,02,num,AND_permuted,10,[],9],0,1
350613,350613,02,num,AND_permuted,11,[],8],0,1
350613,350613,02,num,AND_permuted,12,[],0],0,1
350613,350613,02,num,AND_permuted,13,[],6],0,1
350613,350613,02,num,AND_permuted,14,[],6],0,1
350613,350613,02,num,AND_permuted,15,[],3],0,1
350613,350613,02,num,AND_permuted,16,[],4],0,1
350613,350613,02,num,AND_permuted,17,[],2],0,1
350613,350613,02,num,AND_permuted,18,[],0],0,1
350613,350613,02,num,AND_permuted,19,[],1],0,1
350613,350613,02,num,AND_permuted,20,[],2],0,1
350613,350613,02,num,AND_permuted,21,[],5],0,1
350613,350613,02,num,AND_permuted,22,[],2],0,1
350613,350613,02,num,AND_permuted,23,[],6],0,1
350613,350613,02,num,AND_permuted,24,[],7],0,1
350613,350613,02,num,AND_permuted,25,[],2],0,1
350613,350613,02,num,AND_permuted,26,[],4],0,1
350613,350613,02,num,AND_permuted,27,[],1,0,1
350613,350613,02,num,AND_permuted,28,[],4],0,1
350613,350613,02,num,AND_permuted,29,[],1],0,1
350613,350613,02,num,AND_permuted,30,[],5,0,1
350613,350613,02,num,AND_permuted,31,[],1],0,1
350613,350613,02,num,AND_permuted,32,[],2],0,1
350613,350613,02,num,AND_permuted,33,[],8,0,1
350613,350613,02,num,AND_permuted,34,[],4],0,1
350613,350613,02,num,AND_permuted,35,[],0],0,1
350613,350613,02,num,AND_permuted,36,[],0],0,1
350613,350613,02,num,AND_permuted,37,[],2],0,1
350613,350613,02,num,AND_permuted,38,[],1],0,1
350613,350613,02,num,AND_permuted,39,[],1],0,1
350613,350613,02,num,AND_permuted,40,[],8],0,1
350613,350613,02,num,AND_permuted,41,[],4],0,1
350613,350613,02,num,AND_permuted,42,[],0],0,1
350613,350613,02,num,AND_permuted,43,[],7,0,1
350613,350613,02,num,AND_permuted,44,[],9],0,1
350613,350613,02,num,AND_permuted,45,[],7,0,1
350613,350613,02,num,AND_permuted,46,[],2],0,1
350613,350613,02,num,AND_permuted,47,[],4],0,1
350613,350613,02,num,AND_permuted,48,[],8,0,1
350613,350613,02,num,AND_permuted,49,[],0],0,1
350613,350613,02,num,AND_permuted,50,[],8],0,1
350613,350613,02,num,AND_permuted,51,[],7],0,1
350613,350613,02,num,AND_permuted,52,[],1],0,1
350613,350613,02,num,AND_permuted,53,[],6],0,1
350613,350613,02,num,AND_permuted,54,[],5,0,1
350613,350613,02,num,AND_permuted,55,[],8],0,1
350613,350613,02,num,AND_permuted,56,[],7],0,1
350613,350613,02,num,AND_permuted,57,[],3],0,1
350613,350613,02,num,AND_permuted,58,[],0],0,1
350613,350613,02,num,AND_permuted,59,[],7],0,1
350613,350613,02,num,AND_permuted,60,[],5],0,1
350613,350613,02,num,AND_permuted,61,[],2],0,1
350613,350613,02,num,AND_permuted,62,[],2],0,1
350613,350613,02,num,AND_permuted,63,[],9],0,1
350613,350613,02,num,AND_permuted,64,[],2],0,1
350613,350613,02,num,AND_permuted,65,[],6],0,1
350613,350613,02,num,AND_permuted,66,[],9],0,1
350613,350613,02,num,AND_permuted,67,[],5],0,1
350613,350613,02,num,AND_permuted,68,[],5],0,1
350613,350613,02,num,AND_permuted,69,[],6,0,1
350613,350613,02,num,AND_permuted,70,[],9],0,1
350613,350613,02,num,AND_permuted,71,[],9],0,1
350613,350613,02,num,AND_permuted,72,[],1],0,1
350613,350613,02,num,AND_permuted,73,[],1,0,1
350613,350613,02,num,AND_permuted,74,[],1],0,1
350613,350613,02,num,AND_permuted,75,[],4],0,1
350613,350613,02,num,AND_permuted,76,[],3,0,1
350613,350613,02,num,AND_permuted,77,[],2],0,1
350613,350613,02,num,AND_permuted,78,[],4,0,1
350613,350613,02,num,AND_permuted,79,[],1,0,1
350613,350613,02,num,AND_permuted,80,[],7],0,1
350613,350613,02,num,AND_permuted,81,[],5],0,1
350613,350613,02,num,AND_permuted,82,[],3],0,1
350613,350613,02,num,AND_permuted,83,[],2],0,1
350613,350613,02,num,AND_permuted,84,[],8],0,1
350613,350613,02,num,AND_permuted,85,[],2,0,1
350613,350613,02,num,AND_permuted,86,[],8],0,1
350613,350613,02,num,AND_permuted,87,[],9],0,1
350613,350613,02,num,AND_permuted,88,[],5],0,1
350613,350613,02,num,AND_permuted,89,[],5],0,1
350613,350613,02,num,AND_permuted,90,[],6],0,1
350613,350613,02,num,AND_permuted,91,[],0,0,1
350613,350613,02,num,AND_permuted,92,[],2],0,1
350613,350613,02,num,AND_permuted,93,[],5],0,1
350613,350613,02,num,AND_permuted,94,[],0],0,1
350613,350613,02,num,AND_permuted,95,[],],1,1
350613,350613,02,num,AND_permuted,96,[],3],0,1
350613,350613,02,num,AND_permuted,97,[],5,0,1
350613,350613,02,num,AND_permuted,98,[],4],0,1
350613,350613,02,num,AND_permuted,99,[],7,0,1
350613,350613,02,symb,row_constant,0,['!'],!],1,1
350613,350613,02,symb,row_constant,1,['('],(],1,1
350613,350613,02,symb,row_constant,2,['>'],>],1,1
350613,350613,02,symb,row_constant,3,['!'],!],1,1
350613,350613,02,symb,row_constant,4,['~'],~],1,1
350613,350613,02,symb,row_constant,5,['>'],>],1,1
350613,350613,02,symb,row_constant,6,['<'],<],1,1
350613,350613,02,symb,row_constant,7,['$'],$],1,1
350613,350613,02,symb,row_constant,8,['('],(],1,1
350613,350613,02,symb,row_constant,9,['('],(],1,1
350613,350613,02,symb,row_constant,10,[':'],:],1,1
350613,350613,02,symb,row_constant,11,['$'],$],1,1
350613,350613,02,symb,row_constant,12,['%'],%],1,1
350613,350613,02,symb,row_constant,13,['%'],%],1,1
350613,350613,02,symb,row_constant,14,['&'],&],1,1
350613,350613,02,symb,row_constant,15,['('],(],1,1
350613,350613,02,symb,row_constant,16,['!'],!],1,1
350613,350613,02,symb,row_constant,17,['>'],>],1,1
350613,350613,02,symb,row_constant,18,['%'],%],1,1
350613,350613,02,symb,row_constant,19,['<'],<],1,1
350613,350613,02,symb,row_constant,20,['%'],%],1,1
350613,350613,02,symb,row_constant,21,['!'],!],1,1
350613,350613,02,symb,row_constant,22,['>'],>],1,1
350613,350613,02,symb,row_constant,23,['$'],$],1,1
350613,350613,02,symb,row_constant,24,['>'],>],1,1
350613,350613,02,symb,row_constant,25,['('],(],1,1
350613,350613,02,symb,row_constant,26,['<'],<],1,1
350613,350613,02,symb,row_constant,27,['$'],$],1,1
350613,350613,02,symb,row_constant,28,['~'],~],1,1
350613,350613,02,symb,row_constant,29,['>'],>],1,1
350613,350613,02,symb,row_constant,30,['~'],~],1,1
350613,350613,02,symb,row_constant,31,['('],(],1,1
350613,350613,02,symb,row_constant,32,['*'],*],1,1
350613,350613,02,symb,row_constant,33,['('],)],0,1
350613,350613,02,symb,row_constant,34,['~'],~],1,1
350613,350613,02,symb,row_constant,35,['>'],>],1,1
350613,350613,02,symb,row_constant,36,['('],(],1,1
350613,350613,02,symb,row_constant,37,['!'],!],1,1
350613,350613,02,symb,row_constant,38,['%'],%],1,1
350613,350613,02,symb,row_constant,39,['$'],$],1,1
350613,350613,02,symb,row_constant,40,['%'],%],1,1
350613,350613,02,symb,row_constant,41,['~'],~],1,1
350613,350613,02,symb,row_constant,42,['&'],&],1,1
350613,350613,02,symb,row_constant,43,['('],(],1,1
350613,350613,02,symb,row_constant,44,['<'],<],1,1
350613,350613,02,symb,row_constant,45,['!'],!],1,1
350613,350613,02,symb,row_constant,46,['*'],*],1,1
350613,350613,02,symb,row_constant,47,[':'],:],1,1
350613,350613,02,symb,row_constant,48,[':'],:],1,1
350613,350613,02,symb,row_constant,49,['>'],>],1,1
350613,350613,02,symb,row_constant,50,['&'],&],1,1
350613,350613,02,symb,row_constant,51,['('],)],0,1
350613,350613,02,symb,row_constant,52,['>'],>],1,1
350613,350613,02,symb,row_constant,53,['>'],>],1,1
350613,350613,02,symb,row_constant,54,['$'],$],1,1
350613,350613,02,symb,row_constant,55,['%'],%],1,1
350613,350613,02,symb,row_constant,56,['>'],>],1,1
350613,350613,02,symb,row_constant,57,['%'],%],1,1
350613,350613,02,symb,row_constant,58,['!'],!],1,1
350613,350613,02,symb,row_constant,59,['<'],<],1,1
350613,350613,02,symb,row_constant,60,['&'],&],1,1
350613,350613,02,symb,row_constant,61,['!'],!],1,1
350613,350613,02,symb,row_constant,62,['!'],!],1,1
350613,350613,02,symb,row_constant,63,['!'],!],1,1
350613,350613,02,symb,row_constant,64,['&'],&],1,1
350613,350613,02,symb,row_constant,65,['('],(],1,1
350613,350613,02,symb,row_constant,66,[':'],:],1,1
350613,350613,02,symb,row_constant,67,['<'],<],1,1
350613,350613,02,symb,row_constant,68,['('],(],1,1
350613,350613,02,symb,row_constant,69,['('],(],1,1
350613,350613,02,symb,row_constant,70,['('],(],1,1
350613,350613,02,symb,row_constant,71,['>'],>],1,1
350613,350613,02,symb,row_constant,72,['&'],&],1,1
350613,350613,02,symb,row_constant,73,['~'],~],1,1
350613,350613,02,symb,row_constant,74,['<'],<],1,1
350613,350613,02,symb,row_constant,75,['%'],%],1,1
350613,350613,02,symb,row_constant,76,['>'],>],1,1
350613,350613,02,symb,row_constant,77,['>'],>],1,1
350613,350613,02,symb,row_constant,78,['('],(],1,1
350613,350613,02,symb,row_constant,79,['*'],*],1,1
350613,350613,02,symb,row_constant,80,['!'],!],1,1
350613,350613,02,symb,row_constant,81,['*'],*],1,1
350613,350613,02,symb,row_constant,82,['$'],$],1,1
350613,350613,02,symb,row_constant,83,[':'],:],1,1
350613,350613,02,symb,row_constant,84,['<'],<],1,1
350613,350613,02,symb,row_constant,85,['*'],*],1,1
350613,350613,02,symb,row_constant,86,['('],)],0,1
350613,350613,02,symb,row_constant,87,['>'],>],1,1
350613,350613,02,symb,row_constant,88,['%'],%],1,1
350613,350613,02,symb,row_constant,89,['!'],!],1,1
350613,350613,02,symb,row_constant,90,['>'],>],1,1
350613,350613,02,symb,row_constant,91,['>'],>],1,1
350613,350613,02,symb,row_constant,92,['&'],&],1,1
350613,350613,02,symb,row_constant,93,['>'],>],1,1
350613,350613,02,symb,row_constant,94,['*'],*],1,1
350613,350613,02,symb,row_constant,95,['~'],~],1,1
350613,350613,02,symb,row_constant,96,['~'],~],1,1
350613,350613,02,symb,row_constant,97,['*'],*],1,1
350613,350613,02,symb,row_constant,98,[':'],:],1,1
350613,350613,02,symb,row_constant,99,['~'],~],1,1
350613,350613,02,symb,col_constant,0,['~'],~],1,1
350613,350613,02,symb,col_constant,1,['$'],$],1,1
350613,350613,02,symb,col_constant,2,['$'],$],1,1
